,id_org,id_match,MATCH,phone_scaled,last_name_scaled,first_name_scaled,city_scaled,state_scaled,address_1_scaled,address_1_2_scaled,dob_scaled,zip_scaled,similarity
16294,rec-8252-org,rec-8252-dup-1,1,0.9,0.8,0.9,0.9,1.0,0.9,0.0,0.9,1.0,0.729689916409695
16590,rec-5077-org,rec-8252-dup-1,0,0.30000000000000004,0.30000000000000004,0.4,0.0,0.7,0.9,0.0,0.6,0.7,0.1367618755179276
18461,rec-4689-org,rec-8252-dup-1,0,0.30000000000000004,0.19999999999999996,0.4,0.4,0.7,0.9,0.0,0.4,0.6,0.13783788264629876
18873,rec-1226-org,rec-8252-dup-1,0,0.19999999999999996,0.09999999999999998,0.4,0.0,0.7,0.9,0.0,0.6,0.8,0.12492897692353742
19396,rec-9313-org,rec-8252-dup-1,0,0.09999999999999998,0.0,0.4,0.19999999999999996,0.7,0.9,0.0,0.4,0.6,0.1585594879187204
25427,rec-3468-org,rec-8252-dup-1,0,0.19999999999999996,0.5,0.30000000000000004,0.0,1.0,0.9,0.0,0.6,0.6,0.13947450178634638
26567,rec-1611-org,rec-8252-dup-1,0,0.19999999999999996,0.09999999999999998,0.4,0.09999999999999998,0.7,0.9,0.0,0.19999999999999996,0.6,0.15829906842942085
790,rec-6448-org,rec-8252-dup-0,0,0.0,0.19999999999999996,0.6,0.19999999999999996,0.7,0.9,0.0,0.5,0.7,0.14400424731446942
1739,rec-2961-org,rec-8252-dup-0,0,0.19999999999999996,0.0,0.5,0.0,1.0,0.9,0.0,0.19999999999999996,0.9,0.1530775956101629
2858,rec-8112-org,rec-8252-dup-0,0,0.0,0.19999999999999996,1.0,0.19999999999999996,0.7,0.0,1.0,0.6,0.6,0.11198698738191054
5579,rec-4103-org,rec-8252-dup-0,0,0.30000000000000004,0.30000000000000004,0.4,0.30000000000000004,1.0,0.9,0.0,0.6,0.6,0.16105880864754032
7087,rec-2667-org,rec-8252-dup-0,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7,0.9,0.0,0.5,0.6,0.1418625047919692
7745,rec-8763-org,rec-8252-dup-0,0,0.09999999999999998,0.30000000000000004,1.0,0.09999999999999998,1.0,0.0,0.0,0.6,0.7,0.10473103287213227
10414,rec-4105-org,rec-8252-dup-0,0,0.19999999999999996,0.30000000000000004,0.4,0.30000000000000004,0.7,0.9,0.0,0.5,0.7,0.13164356279484102
12121,rec-574-org,rec-8252-dup-0,0,0.09999999999999998,0.30000000000000004,0.4,0.30000000000000004,0.7,0.9,0.0,0.4,0.8,0.14963711016778414
13687,rec-2419-org,rec-8252-dup-0,0,0.30000000000000004,0.30000000000000004,0.4,0.5,1.0,0.0,0.0,0.5,0.8,0.14043171184406503
13884,rec-2700-org,rec-8252-dup-0,0,0.09999999999999998,0.30000000000000004,0.5,0.6,0.7,0.0,1.0,0.6,0.6,0.10354018444062976
16292,rec-8252-org,rec-8252-dup-0,1,1.0,0.7,1.0,1.0,1.0,0.9,0.0,1.0,1.0,0.8559025023126676
16591,rec-5077-org,rec-8252-dup-0,0,0.30000000000000004,0.30000000000000004,0.5,0.0,0.7,0.9,0.0,0.6,0.7,0.12829432526373793
18462,rec-4689-org,rec-8252-dup-0,0,0.30000000000000004,0.30000000000000004,0.4,0.30000000000000004,0.7,0.9,0.0,0.4,0.6,0.12930371189280077
18874,rec-1226-org,rec-8252-dup-0,0,0.19999999999999996,0.19999999999999996,0.5,0.0,0.7,0.9,0.0,0.6,0.8,0.1171940552847516
19397,rec-9313-org,rec-8252-dup-0,0,0.09999999999999998,0.0,0.5,0.30000000000000004,0.7,0.9,0.0,0.4,0.6,0.14874234825793572
25428,rec-3468-org,rec-8252-dup-0,0,0.19999999999999996,0.5,0.4,0.0,1.0,0.9,0.0,0.6,0.6,0.13083900049198793
26568,rec-1611-org,rec-8252-dup-0,0,0.09999999999999998,0.09999999999999998,0.5,0.0,0.7,0.9,0.0,0.19999999999999996,0.6,0.1484980525246498
28685,rec-4563-org,rec-8252-dup-0,0,0.30000000000000004,0.30000000000000004,0.5,1.0,1.0,0.0,1.0,0.6,0.6,0.15981588174863867
791,rec-6448-org,rec-4689-dup-0,0,0.0,0.0,0.5,0.09999999999999998,0.7,0.9,0.0,0.6,0.7,0.11138364288189065
5533,rec-9138-org,rec-4689-dup-0,0,0.19999999999999996,0.4,0.4,0.0,0.7,0.0,0.0,0.5,0.6,0.11017955571994213
5581,rec-4103-org,rec-4689-dup-0,0,0.30000000000000004,0.6,0.4,0.19999999999999996,0.7,0.9,0.0,0.4,0.6,0.10970901087978711
7088,rec-2667-org,rec-4689-dup-0,0,0.0,0.30000000000000004,0.30000000000000004,0.09999999999999998,1.0,0.9,0.0,0.5,0.7,0.10834588540170915
10417,rec-4105-org,rec-4689-dup-0,0,0.19999999999999996,0.30000000000000004,0.4,0.19999999999999996,0.7,0.9,0.0,0.4,0.6,0.1005412838956864
16296,rec-8252-org,rec-4689-dup-0,0,0.30000000000000004,0.19999999999999996,0.5,0.09999999999999998,0.7,0.9,0.0,0.4,0.6,0.10824357178163864
16454,rec-3059-org,rec-4689-dup-0,0,0.09999999999999998,0.6,0.6,0.09999999999999998,0.7,0.0,0.0,0.6,0.6,0.14590683072291516
16592,rec-5077-org,rec-4689-dup-0,0,0.30000000000000004,0.4,0.5,0.0,1.0,0.9,0.0,0.4,0.9,0.11551532755126241
18459,rec-4689-org,rec-4689-dup-0,1,1.0,0.9,0.8,0.8,1.0,0.9,0.0,1.0,1.0,0.6662523456511875
26570,rec-1611-org,rec-4689-dup-0,0,0.09999999999999998,0.30000000000000004,0.5,0.0,0.7,0.9,0.0,0.19999999999999996,0.6,0.1134137100201793
792,rec-6448-org,rec-2961-dup-0,0,0.09999999999999998,0.0,0.5,0.09999999999999998,0.7,0.9,0.0,0.19999999999999996,0.6,0.10056298285201282
1583,rec-1265-org,rec-2961-dup-0,0,0.0,1.0,0.4,0.0,0.7,0.09999999999999998,0.0,0.19999999999999996,0.7,0.11430878726148044
1737,rec-2961-org,rec-2961-dup-0,1,1.0,1.0,1.0,0.9,0.8,0.9,0.0,1.0,1.0,0.6052712228031976
5583,rec-4103-org,rec-2961-dup-0,0,0.19999999999999996,0.09999999999999998,0.9,0.09999999999999998,0.8,0.9,0.0,0.19999999999999996,0.6,0.10479222519071593
8993,rec-4047-org,rec-2961-dup-0,0,0.5,1.0,0.5,0.0,0.8,0.09999999999999998,0.0,0.19999999999999996,0.7,0.17051214591880814
14715,rec-6997-org,rec-2961-dup-0,0,0.0,1.0,0.5,0.30000000000000004,0.7,0.19999999999999996,0.0,0.19999999999999996,0.6,0.14563037684636435
15985,rec-8831-org,rec-2961-dup-0,0,0.0,1.0,0.4,0.0,0.7,0.09999999999999998,0.0,0.19999999999999996,0.6,0.10961815323174562
16297,rec-8252-org,rec-2961-dup-0,0,0.19999999999999996,0.0,0.5,0.0,0.8,0.9,0.0,0.19999999999999996,0.9,0.10778712669379566
18178,rec-7174-org,rec-2961-dup-0,0,0.09999999999999998,1.0,0.4,0.0,0.8,0.0,0.0,0.19999999999999996,0.6,0.11326752708296244
19148,rec-3457-org,rec-2961-dup-0,0,0.4,1.0,0.5,0.0,0.7,0.30000000000000004,0.0,1.0,0.8,0.11434888337733654
22519,rec-2100-org,rec-2961-dup-0,0,0.4,1.0,0.5,0.09999999999999998,0.8,0.0,0.0,0.19999999999999996,0.8,0.10633791916430112
23994,rec-6098-org,rec-2961-dup-0,0,0.19999999999999996,1.0,0.5,0.0,0.8,0.09999999999999998,0.0,0.19999999999999996,0.8,0.13397794190968607
25040,rec-8238-org,rec-2961-dup-0,0,0.4,1.0,0.4,0.0,0.8,0.09999999999999998,0.0,0.19999999999999996,0.7,0.10961028593406424
28961,rec-4907-org,rec-2961-dup-0,0,0.0,1.0,0.6,0.09999999999999998,0.7,0.30000000000000004,0.0,0.19999999999999996,0.7,0.14568426813481292
793,rec-6211-org,rec-3588-dup-1,0,0.09999999999999998,0.6,0.6,0.0,0.7,1.0,0.0,0.19999999999999996,0.6,0.1633169801484
11575,rec-6437-org,rec-3588-dup-1,0,0.09999999999999998,0.09999999999999998,0.19999999999999996,0.0,1.0,0.4,0.0,0.19999999999999996,1.0,0.13980358180353677
11838,rec-479-org,rec-3588-dup-1,0,0.09999999999999998,0.0,0.4,0.09999999999999998,0.7,1.0,0.0,0.19999999999999996,0.7,0.16319561701086066
13757,rec-4856-org,rec-3588-dup-1,0,0.30000000000000004,0.7,0.30000000000000004,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.1779379182470566
17682,rec-5844-org,rec-3588-dup-1,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.2385813909210639
22925,rec-3588-org,rec-3588-dup-1,1,1.0,1.0,0.7,1.0,1.0,1.0,0.0,1.0,1.0,0.8893383002944169
28845,rec-3269-org,rec-3588-dup-1,0,0.19999999999999996,0.0,0.5,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.1857088422676146
794,rec-6211-org,rec-4856-dup-2,0,0.19999999999999996,0.8,0.5,0.0,0.7,1.0,0.0,0.6,0.6,0.1611738672610126
6590,rec-5199-org,rec-4856-dup-2,0,0.5,0.09999999999999998,0.30000000000000004,0.19999999999999996,1.0,0.09999999999999998,0.0,0.6,0.8,0.1058180882216177
11839,rec-479-org,rec-4856-dup-2,0,0.09999999999999998,0.09999999999999998,0.4,0.0,0.7,1.0,0.0,0.6,0.7,0.16105409670070486
13754,rec-4856-org,rec-4856-dup-2,1,1.0,1.0,0.6,0.6,1.0,1.0,0.0,1.0,1.0,0.6546929173521951
22930,rec-3588-org,rec-4856-dup-2,0,0.30000000000000004,0.7,0.6,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.17454660388929438
795,rec-6211-org,rec-3588-dup-0,0,0.09999999999999998,0.6,0.6,0.0,0.7,1.0,0.0,0.19999999999999996,0.6,0.16020994485807116
11578,rec-6437-org,rec-3588-dup-0,0,0.09999999999999998,0.09999999999999998,0.19999999999999996,0.09999999999999998,0.9,0.4,0.0,0.19999999999999996,1.0,0.13160987042799702
11840,rec-479-org,rec-3588-dup-0,0,0.09999999999999998,0.0,0.4,0.19999999999999996,0.7,1.0,0.0,0.19999999999999996,0.7,0.16009089060201454
13758,rec-4856-org,rec-3588-dup-0,0,0.30000000000000004,0.7,0.30000000000000004,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.174552725899152
17688,rec-5844-org,rec-3588-dup-0,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.9,0.9,0.0,0.0,0.19999999999999996,0.6,0.10451495043383521
22927,rec-3588-org,rec-3588-dup-0,1,1.0,1.0,0.7,0.9,0.9,1.0,0.0,1.0,1.0,0.7287536027154534
796,rec-6211-org,rec-3588-dup-2,0,0.09999999999999998,0.6,0.6,0.0,0.7,0.9,0.0,0.19999999999999996,0.6,0.12390367788924714
11579,rec-6437-org,rec-3588-dup-2,0,0.09999999999999998,0.09999999999999998,0.19999999999999996,0.0,1.0,0.30000000000000004,0.0,0.19999999999999996,1.0,0.13084859665531928
11841,rec-479-org,rec-3588-dup-2,0,0.09999999999999998,0.0,0.4,0.09999999999999998,0.7,0.9,0.0,0.19999999999999996,0.7,0.12381160332916381
13759,rec-4856-org,rec-3588-dup-2,0,0.30000000000000004,0.7,0.30000000000000004,0.0,0.7,0.9,0.0,0.19999999999999996,0.7,0.13586538714235924
17683,rec-5844-org,rec-3588-dup-2,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.2260821504424635
22926,rec-3588-org,rec-3588-dup-2,1,1.0,1.0,0.7,1.0,1.0,0.9,0.0,1.0,1.0,0.8101926282272636
28846,rec-3269-org,rec-3588-dup-2,0,0.19999999999999996,0.0,0.5,1.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.17597958606056469
797,rec-6211-org,rec-2585-dup-1,0,0.0,0.09999999999999998,0.6,0.09999999999999998,0.9,0.0,0.0,0.5,1.0,0.10526002507445463
15395,rec-2585-org,rec-2585-dup-1,1,1.0,0.9,0.8,1.0,0.9,0.7,0.0,1.0,1.0,0.5662614267927524
17765,rec-4240-org,rec-2585-dup-1,0,0.09999999999999998,0.9,0.6,0.0,0.7,0.0,0.0,0.4,0.6,0.13202270442295833
803,rec-8842-org,rec-8842-dup-1,1,1.0,0.8,0.8,0.6,1.0,1.0,0.0,1.0,1.0,0.6161528149005995
18782,rec-5767-org,rec-8842-dup-1,0,0.0,0.09999999999999998,0.5,0.4,0.8,1.0,0.0,0.5,0.8,0.2006017589067208
804,rec-8842-org,rec-8842-dup-0,1,1.0,0.9,0.9,0.5,0.9,0.8,0.0,1.0,1.0,0.5989717349777166
805,rec-8842-org,rec-8842-dup-2,1,1.0,1.0,1.0,0.6,1.0,0.7,0.0,1.0,1.0,0.510139299302753
28041,rec-8465-org,rec-8842-dup-2,0,0.19999999999999996,0.6,0.6,0.4,0.7,0.0,0.0,0.4,0.6,0.11610669390920568
806,rec-8842-org,rec-5767-dup-0,0,0.0,0.09999999999999998,0.5,0.6,0.8,0.9,0.0,0.5,0.7,0.21724913659103381
11673,rec-7577-org,rec-5767-dup-0,0,0.09999999999999998,0.6,0.4,0.4,0.7,0.0,0.0,0.5,0.8,0.10159211888148859
15577,rec-1370-org,rec-5767-dup-0,0,0.19999999999999996,0.7,0.7,0.4,0.7,0.0,0.0,0.19999999999999996,0.6,0.12420215385680111
18503,rec-4284-org,rec-5767-dup-0,0,0.30000000000000004,0.4,0.7,0.4,0.7,0.0,0.0,0.5,0.5,0.11763655044092002
18781,rec-5767-org,rec-5767-dup-0,1,0.9,0.9,1.0,1.0,1.0,0.9,0.0,1.0,0.9,0.8263872054945873
27824,rec-9595-org,rec-5767-dup-0,0,0.19999999999999996,0.5,0.6,1.0,1.0,0.0,0.0,0.5,0.6,0.11560005946234987
807,rec-2323-org,rec-2323-dup-0,1,1.0,0.9,0.7,0.9,1.0,0.9,0.0,1.0,1.0,0.7108942686826144
6232,rec-6450-org,rec-2323-dup-0,0,0.0,0.19999999999999996,0.5,0.0,0.7,0.9,0.0,0.6,0.7,0.11313594264685205
10120,rec-164-org,rec-2323-dup-0,0,0.09999999999999998,0.0,0.5,0.30000000000000004,1.0,0.9,0.0,0.4,0.7,0.12293182148994454
15271,rec-8136-org,rec-2323-dup-0,0,0.0,0.0,0.5,0.0,0.7,0.9,0.0,0.30000000000000004,0.8,0.13357531525309652
22849,rec-6564-org,rec-2323-dup-0,0,0.0,0.19999999999999996,0.4,0.09999999999999998,0.7,0.9,0.0,0.19999999999999996,0.7,0.12242103537806115
23287,rec-306-org,rec-2323-dup-0,0,0.09999999999999998,0.09999999999999998,0.4,0.19999999999999996,0.7,0.9,0.0,0.6,0.6,0.1256411578748326
808,rec-2323-org,rec-2323-dup-1,1,0.9,1.0,0.7,0.8,1.0,0.9,0.0,1.0,1.0,0.7030425057134698
1903,rec-6039-org,rec-2323-dup-1,0,0.0,1.0,0.19999999999999996,0.0,0.7,0.30000000000000004,0.0,0.5,0.6,0.13655284810274151
3005,rec-7897-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.09999999999999998,0.4,1.0,0.0,0.0,0.6,0.7,0.14176640290239864
3083,rec-2472-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.6,0.7,0.1133912301496325
3812,rec-3233-org,rec-2323-dup-1,0,0.30000000000000004,1.0,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.6,0.6,0.12797261651935535
4025,rec-5292-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.30000000000000004,0.7,0.12620872892911225
5301,rec-6906-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.19999999999999996,0.09999999999999998,0.7,0.4,0.0,0.7,0.8,0.10846469698051467
6231,rec-6450-org,rec-2323-dup-1,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.0,0.7,0.9,0.0,0.6,0.7,0.11656198607057552
7627,rec-2134-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.0,0.7,0.4,0.0,0.7,0.6,0.11333346538879636
7820,rec-8777-org,rec-2323-dup-1,0,0.4,1.0,0.09999999999999998,0.19999999999999996,0.7,0.0,0.0,0.4,0.7,0.10696861629006896
7872,rec-9395-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.7,0.6,0.11250413348286709
8144,rec-8230-org,rec-2323-dup-1,0,0.0,1.0,0.30000000000000004,0.19999999999999996,0.7,0.0,0.0,0.6,0.7,0.10492619720047969
10119,rec-164-org,rec-2323-dup-1,0,0.09999999999999998,0.0,0.30000000000000004,0.30000000000000004,1.0,0.9,0.0,0.4,0.7,0.12665450898189953
10710,rec-2572-org,rec-2323-dup-1,0,0.4,1.0,0.4,0.0,0.7,0.0,0.0,0.7,0.7,0.12437156197305393
14663,rec-2561-org,rec-2323-dup-1,0,0.0,1.0,0.19999999999999996,0.0,0.7,0.0,0.0,0.5,0.6,0.15249449487984543
15112,rec-3576-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.7,0.5,0.0,0.30000000000000004,0.8,0.1394736722767544
15270,rec-8136-org,rec-2323-dup-1,0,0.0,0.0,0.4,0.0,0.7,0.9,0.0,0.30000000000000004,0.8,0.1376203147438697
20599,rec-8209-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.09999999999999998,1.0,0.5,0.0,0.5,0.6,0.13154186105660076
20990,rec-7621-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.6,0.7,0.10850304465553023
21023,rec-303-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.6,0.8,0.11729127251985202
21521,rec-4194-org,rec-2323-dup-1,0,0.30000000000000004,1.0,0.30000000000000004,0.19999999999999996,1.0,0.0,0.0,0.6,0.8,0.12620780900609624
21942,rec-8003-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.7,0.10421765311755436
22848,rec-6564-org,rec-2323-dup-1,0,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.7,0.9,0.0,0.19999999999999996,0.7,0.1261282549704379
23286,rec-306-org,rec-2323-dup-1,0,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.7,0.9,0.0,0.6,0.6,0.12944589094741332
23366,rec-3796-org,rec-2323-dup-1,0,0.4,1.0,0.19999999999999996,0.30000000000000004,0.7,0.30000000000000004,0.0,0.6,0.7,0.13788917800927303
24922,rec-8822-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.19999999999999996,0.30000000000000004,0.7,0.30000000000000004,0.0,0.19999999999999996,0.7,0.1292847466044899
25854,rec-4245-org,rec-2323-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.30000000000000004,0.7,0.19999999999999996,0.0,0.5,0.7,0.12809868241345398
26154,rec-3686-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.0,0.7,0.09999999999999998,0.0,0.5,0.7,0.13146307746761537
28025,rec-86-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.30000000000000004,0.30000000000000004,0.7,0.0,0.0,0.4,0.6,0.1233258370136534
28458,rec-3150-org,rec-2323-dup-1,0,0.19999999999999996,1.0,0.4,0.19999999999999996,0.7,0.0,1.0,0.5,0.7,0.1409996898337642
809,rec-2323-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.5,0.09999999999999998,0.7,0.0,0.0,0.5,0.7,0.12984818820989663
1906,rec-6039-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.09999999999999998,0.6,0.0,0.0,0.5,0.7,0.11821175143685066
3013,rec-7897-org,rec-3150-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.7,0.0,0.0,0.6,0.6,0.11667290185887995
3088,rec-2472-org,rec-3150-dup-1,0,0.19999999999999996,1.0,0.4,0.0,0.6,0.0,0.0,0.5,0.7,0.10644896002094689
3813,rec-3233-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.30000000000000004,0.6,0.0,0.09999999999999998,0.5,0.6,0.12013761489021979
7875,rec-9395-org,rec-3150-dup-1,0,0.30000000000000004,1.0,0.30000000000000004,0.19999999999999996,0.8,0.0,0.0,0.6,0.7,0.105616175003176
10711,rec-2572-org,rec-3150-dup-1,0,0.19999999999999996,1.0,0.4,0.0,0.6,0.0,0.0,0.6,0.7,0.11675703148066821
14657,rec-2561-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.30000000000000004,0.30000000000000004,0.6,0.0,0.0,0.5,0.6,0.19871061507108362
15113,rec-3576-org,rec-3150-dup-1,0,0.30000000000000004,1.0,0.4,0.19999999999999996,0.6,0.0,0.0,0.4,0.8,0.12595207960157156
20602,rec-8209-org,rec-3150-dup-1,0,0.30000000000000004,1.0,0.30000000000000004,0.19999999999999996,0.7,0.0,0.0,0.6,0.6,0.11878923587717974
20992,rec-7621-org,rec-3150-dup-1,0,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.6,0.0,0.0,0.4,0.7,0.10186004903065239
21025,rec-303-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.4,0.19999999999999996,0.6,0.0,0.0,0.6,0.7,0.110110226009504
21526,rec-4194-org,rec-3150-dup-1,0,0.30000000000000004,1.0,0.4,0.09999999999999998,0.7,0.0,0.0,0.7,0.7,0.11264360016766076
23369,rec-3796-org,rec-3150-dup-1,0,0.09999999999999998,1.0,0.4,0.0,0.6,0.0,0.0,0.5,0.7,0.11428952693020723
24925,rec-8822-org,rec-3150-dup-1,0,0.4,1.0,0.30000000000000004,0.19999999999999996,0.6,0.0,0.0,0.30000000000000004,0.8,0.1167509425240226
25857,rec-4245-org,rec-3150-dup-1,0,0.19999999999999996,1.0,0.30000000000000004,0.19999999999999996,0.6,0.0,0.0,0.4,0.7,0.11567986402610009
26156,rec-3686-org,rec-3150-dup-1,0,0.4,1.0,0.30000000000000004,0.0,0.6,0.0,0.0,0.6,0.7,0.11380561337711995
28457,rec-3150-org,rec-3150-dup-1,1,0.9,1.0,0.8,0.7,0.8,1.0,0.19999999999999996,1.0,0.9,0.4914584728782978
810,rec-2323-org,rec-3686-dup-2,0,0.09999999999999998,1.0,0.4,0.0,0.7,0.0,0.0,0.5,0.7,0.1188213782673221
1904,rec-6039-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.4,0.0,1.0,0.0,0.0,0.7,0.6,0.1222672247755799
3007,rec-7897-org,rec-3686-dup-2,0,0.30000000000000004,1.0,0.19999999999999996,0.0,0.7,0.0,0.0,0.6,0.7,0.12067558210927476
3086,rec-2472-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.4,0.0,0.7,0.0,0.0,0.5,0.7,0.11010088898784848
3809,rec-3233-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.4,0.0,1.0,0.0,0.0,0.6,0.6,0.17689020820391957
4027,rec-5292-org,rec-3686-dup-2,0,0.30000000000000004,1.0,0.5,0.0,1.0,0.0,0.0,0.30000000000000004,0.6,0.12254645473714958
5303,rec-6906-org,rec-3686-dup-2,0,0.4,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.5,0.6,0.10130967374947708
7822,rec-8777-org,rec-3686-dup-2,0,0.5,1.0,0.19999999999999996,0.0,0.7,0.0,0.0,0.30000000000000004,0.6,0.10386464395698962
7873,rec-9395-org,rec-3686-dup-2,0,0.0,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.6,0.7,0.10923953373577001
10715,rec-2572-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.6,0.8,0.1068419328308867
14658,rec-2561-org,rec-3686-dup-2,0,0.09999999999999998,1.0,0.4,0.0,1.0,0.7,0.0,0.6,0.7,0.18594500324748944
15111,rec-3576-org,rec-3686-dup-2,0,0.6,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.5,0.7,0.15519490143639458
17322,rec-1359-org,rec-3686-dup-2,0,0.19999999999999996,0.0,0.30000000000000004,1.0,0.7,0.0,0.0,0.6,0.7,0.1998711272361636
20600,rec-8209-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.5,0.09999999999999998,0.7,0.0,0.0,0.6,0.6,0.12286452089049144
20887,rec-7180-org,rec-3686-dup-2,0,0.19999999999999996,0.0,0.30000000000000004,0.0,0.7,0.8,0.0,0.7,0.7,0.11052084859356774
20991,rec-7621-org,rec-3686-dup-2,0,0.4,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.6,0.8,0.10535454689659543
21022,rec-303-org,rec-3686-dup-2,0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.5,0.8,0.12764651006703479
21524,rec-4194-org,rec-3686-dup-2,0,0.5,1.0,0.4,0.0,0.7,0.0,0.0,0.6,0.8,0.11650804775181199
21943,rec-8003-org,rec-3686-dup-2,0,0.09999999999999998,1.0,0.30000000000000004,0.0,0.7,0.0,0.0,0.19999999999999996,0.8,0.10119350712862113
23368,rec-3796-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.7,0.12248525131650473
24869,rec-7745-org,rec-3686-dup-2,0,0.09999999999999998,0.0,0.4,0.30000000000000004,1.0,0.7,0.0,0.19999999999999996,0.7,0.12249404830320794
24923,rec-8822-org,rec-3686-dup-2,0,0.4,1.0,0.4,0.0,0.7,0.0,0.0,0.19999999999999996,0.8,0.12075630010414967
25855,rec-4245-org,rec-3686-dup-2,0,0.30000000000000004,1.0,0.4,0.0,1.0,0.0,0.0,0.6,0.6,0.11964847627220399
26150,rec-3686-org,rec-3686-dup-2,1,1.0,1.0,0.7,1.0,1.0,0.0,0.0,1.0,1.0,0.6321971145514027
28031,rec-86-org,rec-3686-dup-2,0,0.19999999999999996,1.0,0.4,0.0,1.0,0.0,0.0,0.6,0.7,0.1049784495201039
28459,rec-3150-org,rec-3686-dup-2,0,0.4,1.0,0.4,0.0,0.7,0.0,1.0,0.6,0.8,0.12112639860275115
812,rec-2323-org,rec-6450-dup-2,0,0.0,0.09999999999999998,0.5,0.0,0.7,1.0,0.0,0.6,0.7,0.11706497423681142
6227,rec-6450-org,rec-6450-dup-2,1,1.0,0.9,0.9,0.7,1.0,1.0,0.0,1.0,1.0,0.677639341175127
8538,rec-5969-org,rec-6450-dup-2,0,0.4,0.30000000000000004,0.5,0.7,1.0,0.0,0.0,0.4,0.7,0.14872198662387565
10121,rec-164-org,rec-6450-dup-2,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.7,1.0,0.0,0.5,0.7,0.10695221116167822
11130,rec-358-org,rec-6450-dup-2,0,0.19999999999999996,0.0,0.4,0.7,1.0,0.0,0.0,0.6,0.6,0.14967730064563692
15272,rec-8136-org,rec-6450-dup-2,0,0.19999999999999996,0.4,0.5,0.0,1.0,1.0,0.0,0.4,0.7,0.12683260463623156
15463,rec-3459-org,rec-6450-dup-2,0,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.19999999999999996,0.7,0.0,0.19999999999999996,0.4,0.6,0.13845452128581087
22850,rec-6564-org,rec-6450-dup-2,0,0.19999999999999996,0.19999999999999996,0.5,0.0,0.7,1.0,0.0,0.19999999999999996,0.9,0.11161338647809355
